,gang_num_fdijk,worker_num_fdijk,vector_num_fdijk,Mean Squared Calc Time,Mean Squared Rmass Error,Mean Squared Rmom Error,Mean Squared Rener Error
572,328704,1,32,0.000763729471499998,6.965054082842795e-68,2.9599871404825293e-56,9.894787272528317e-57
573,129536,1,128,0.0007358539305666642,6.637248361143515e-68,2.7755459689582035e-56,9.771404941010043e-57
574,503296,1,384,0.0008436432002333313,5.359014105553182e-68,2.299828051940019e-56,7.960904024692281e-57
575,15872,1,64,0.0007569483252999977,7.460562315796135e-68,3.100819579318354e-56,1.048853060182683e-56
576,220160,1,96,0.0007623552616333317,7.647082347982299e-68,3.2677574397474035e-56,1.0878305031130449e-56
577,35328,1,32,0.0007983405902666645,7.041816507875217e-68,3.0236027715923264e-56,9.898029646057296e-57
578,32256,1,32,0.0007829633611333314,6.961539496761393e-68,3.0282443269042707e-56,9.936994832006483e-57
579,200704,1,32,0.0007589539366333319,6.84978300057499e-68,2.975266904361433e-56,9.898888932046201e-57
580,111616,1,32,0.0007725295181333308,6.715464257298109e-68,2.964087348291008e-56,9.962443333664921e-57
581,98816,1,32,0.0007708044977999976,7.121803123087315e-68,3.0102852643576216e-56,9.87149885667494e-57
582,129536,1,64,0.0007942317786999983,7.384091023251207e-68,3.124174974516547e-56,1.045972756691026e-56
583,290304,1,32,0.0007722501044333311,7.131302128439007e-68,3.0078148257128582e-56,1.0148218460569422e-56
584,134656,1,704,0.0010633589791333312,4.54127057908822e-68,1.941425060217863e-56,6.785733150303947e-57
585,90112,1,384,0.0008174477834999981,5.459869858616947e-68,2.3242323043486437e-56,8.098174380009598e-57
586,68096,1,32,0.0007547054981999988,6.590998209254157e-68,2.97797156985871e-56,9.806111449698899e-57
587,334336,1,32,0.0007936109967666643,6.7637036861141804e-68,2.975157294386099e-56,9.765628164826244e-57
588,241152,1,32,0.0008051005010999971,7.021834264236898e-68,2.999063812983433e-56,1.0179505229082407e-56
589,182784,1,32,0.0007720865793666642,6.910861450458371e-68,2.989067502768123e-56,1.0084161838561766e-56
590,198656,1,32,0.0007821971374666639,6.890726438158983e-68,3.068922433820627e-56,9.845293398098991e-57
591,47616,1,32,0.0007590858393333312,6.854961991042362e-68,3.008168043542332e-56,1.0214380412262526e-56
592,110080,1,64,0.0007545464881333316,7.0917069373771754e-68,3.1105717403824496e-56,1.0519717179893574e-56
593,135168,1,32,0.0007884240598666644,6.696717269837514e-68,3.0512424334282895e-56,9.954545757854814e-57
594,32768,1,192,0.0007999399366666644,5.914759407325029e-68,2.5551074248509018e-56,8.802843544723838e-57
595,28672,1,192,0.0007817544715333313,5.881600660687601e-68,2.557298229017962e-56,8.802213910154944e-57
596,37376,1,32,0.0007960252259666648,7.07627542883187e-68,2.9959979888496734e-56,1.008535116187028e-56
597,354304,1,32,0.0008003786293999983,6.673202507261289e-68,3.0106911847583713e-56,9.951966443905012e-57
598,178688,1,32,0.0008008540131999988,7.229315883452961e-68,3.010287463826407e-56,1.0011218136540408e-56
599,247296,1,384,0.0008513339657333322,5.67216415499934e-68,2.3348239399669702e-56,8.058687503432385e-57
600,202240,1,480,0.0008862081672333305,5.222293604905069e-68,2.2515519350753057e-56,7.919594033595004e-57
601,219136,1,96,0.0007899362758333315,7.504177833210497e-68,3.258467008074054e-56,1.0832280924693567e-56
602,129024,1,32,0.0008113701482999982,6.882451589868349e-68,3.032995254525661e-56,1.0125954301048332e-56
603,99328,1,64,0.0008119395671666654,7.178665415972085e-68,3.1638606372972694e-56,1.0479338205370605e-56
604,392704,1,32,0.0007910385514666646,6.9318426454286795e-68,3.0219883580113583e-56,9.938324110365777e-57
605,34816,1,160,0.0007415482357666638,6.5183313857300685e-68,2.6994428829817306e-56,9.175667610972285e-57
606,175104,1,32,0.0007911414320999986,7.114023553695792e-68,2.9695207914347455e-56,1.035444564986717e-56
607,381952,1,32,0.0008008514305999988,6.739192394709782e-68,2.9813620787598844e-56,9.957799590103797e-57
608,139264,1,896,0.001057253515033332,4.5206804608332915e-68,1.951370326179999e-56,6.78704102601158e-57
609,380928,1,32,0.0008160547691666645,6.838584720760228e-68,2.957508414165707e-56,9.917066297371417e-57
610,210432,1,64,0.0007673745409333314,7.476811254770883e-68,3.1636424793324264e-56,1.051045004127391e-56
611,152064,1,768,0.001035377902533332,4.566524935744617e-68,1.9509858217550386e-56,6.794422405563309e-57
612,122368,1,32,0.0008095565819999979,6.7795511704563364e-68,2.9930788531082303e-56,1.000832342840173e-56
613,319488,1,32,0.0008007024550666642,7.043660259366331e-68,2.9577271311019967e-56,9.771019269485918e-57
614,347648,1,32,0.0008197110063999984,7.003875803558576e-68,3.0237304933342864e-56,1.028756293114789e-56
615,77824,1,32,0.0007468784824333315,7.101259790367983e-68,3.0196901086823174e-56,1.0170212439626245e-56
616,14336,1,32,0.0007593669359999977,6.876355724254396e-68,2.981126420344198e-56,1.0093558575048687e-56
617,223232,1,32,0.000793037264299997,6.845578699418921e-68,3.0123693150798513e-56,1.0016284189833312e-56
618,148480,1,32,0.0007694214223333308,6.914448911264823e-68,3.0545446654267964e-56,1.0031853744057452e-56
619,303104,1,32,0.0007695726976999978,7.177887582469539e-68,3.007297225844221e-56,1.0043420201342722e-56
620,95744,1,32,0.0007905062619333301,7.10656220082357e-68,3.0059470465601056e-56,1.0142631593568134e-56
621,486912,1,32,0.0007346052436333311,6.70272794651324e-68,2.9933836316982814e-56,1.0040049057792575e-56
622,182272,1,96,0.0007502604338333314,7.872549047598164e-68,3.2642433521015576e-56,1.07537505665027e-56
623,159744,1,32,0.0007471998199999974,6.822779149417967e-68,2.9669194964022767e-56,1.0010534215520346e-56
624,246784,1,32,0.0007652029003333313,6.852040472206843e-68,3.0069639847034484e-56,1.0225804073675125e-56
625,220160,1,32,0.0007966486533666641,6.9445324628714264e-68,3.034305771871904e-56,1.0130038640542561e-56
626,424960,1,32,0.000768220438799998,7.050896814055913e-68,2.9639470528520916e-56,9.838952909540108e-57
627,225792,1,32,0.0007721331024333312,7.019645939459298e-68,3.0332014419350126e-56,1.0014199908846977e-56
628,507392,1,32,0.0007639301277666649,6.8688285333367165e-68,3.0167631446821073e-56,9.841557719781469e-57
629,24064,1,128,0.0007850535814333314,6.563811631509739e-68,2.7994644085403982e-56,9.454828498291635e-57
630,151552,1,96,0.0008018866542999984,7.42490258836942e-68,3.2489057795509854e-56,1.0821915027810547e-56
631,122880,1,768,0.0010325559462333299,4.566546003777118e-68,1.9659876951798268e-56,6.862158153721116e-57
632,116224,1,32,0.0007947121641333313,6.6036059850951555e-68,3.008257924945234e-56,9.908911018635626e-57
633,126464,1,32,0.0007637408767999974,6.863903230989238e-68,3.012787609670237e-56,9.934214616793958e-57
634,237056,1,32,0.0007888800328666648,7.141997814381292e-68,3.0067348375005867e-56,9.879952057907638e-57
635,369664,1,32,0.0008030967327333314,6.8503949113700495e-68,3.0318300974690462e-56,9.957655147785831e-57
636,52736,1,32,0.0007938802192999974,6.64580033284219e-68,2.938247175727136e-56,9.906068643288708e-57
637,134656,1,32,0.0007400678664333312,7.158973704519907e-68,2.9799644160601472e-56,1.0402009532300984e-56
638,152576,1,32,0.0007655628344666645,6.949236240993078e-68,2.9902530567762478e-56,1.0072683591828064e-56
639,502784,1,32,0.0007792443295999983,6.994905218402585e-68,2.9799814499951583e-56,9.961803387256729e-57
640,450048,1,32,0.000789688641966665,6.9725244911101514e-68,2.9590117771788015e-56,1.0107429640881713e-56
641,94208,1,32,0.0007870489721666642,6.888391846336946e-68,2.997897151003298e-56,9.996559584931784e-57
642,87040,1,32,0.000753053957666665,6.63023992236261e-68,3.015031442510254e-56,1.0054409354856995e-56
643,38912,1,128,0.000765933814333332,6.766482285822756e-68,2.819488818109703e-56,9.65701701581689e-57
644,106496,1,32,0.0007742685797999977,6.708636914507192e-68,2.987993436975039e-56,9.989548028759393e-57
645,138240,1,384,0.000800112394533332,5.3328270292070826e-68,2.301359717376552e-56,7.951112985386883e-57
646,417280,1,32,0.0007567984268333316,6.7996599384843044e-68,2.9893064969510223e-56,9.862229387685927e-57
647,67072,1,128,0.0007673093825999977,6.937058792870408e-68,2.8259052320279295e-56,9.809362961329013e-57
648,322560,1,128,0.0007712461644666641,6.482865904302658e-68,2.7676657772091276e-56,9.455525309204118e-57
649,219136,1,32,0.0007762841355999978,7.001551071761472e-68,3.014868818579688e-56,1.0177153224403199e-56
650,99328,1,768,0.0009846971557333315,4.516521852962228e-68,1.954759719346887e-56,6.890759442321879e-57
651,342528,1,288,0.000790265102999997,6.092339724733182e-68,2.7179917603353655e-56,8.871434742633214e-57
652,413184,1,32,0.0007470070124666639,6.843372802706927e-68,2.9657112581737277e-56,9.998470694636701e-57
653,490496,1,32,0.0007723558614333306,6.610029171631032e-68,2.9385107746706256e-56,9.885828873454168e-57
654,154112,1,32,0.0008210868461666647,6.733860717226005e-68,3.0163588200997023e-56,1.0027360202258561e-56
655,175104,1,384,0.0008408390269666639,5.482526985982089e-68,2.2948915387694923e-56,7.908286986751328e-57
656,139264,1,64,0.0008087683690999986,7.507680998834535e-68,3.1344694308442876e-56,1.062644726228329e-56
657,197120,1,768,0.001050254059599998,4.507630888859909e-68,1.9587467734116448e-56,6.864116775905799e-57
658,302592,1,288,0.0008090585007666649,6.489147081556021e-68,2.691555397236077e-56,9.120619832405007e-57
659,327680,1,32,0.0007971692356333314,6.8834173545133145e-68,2.988025418567481e-56,1.0144508445216422e-56
660,198144,1,32,0.0007780757816999978,7.040212099732984e-68,2.999995207645912e-56,1.0180313475456606e-56
661,226304,1,768,0.0010380671132999982,4.4877661565606695e-68,1.9509719332344312e-56,6.769344766765948e-57
662,223232,1,224,0.0007785151647666656,6.2273084648844084e-68,2.6958539504320724e-56,9.187701876462772e-57
663,271872,1,32,0.0008073282530333311,6.780467319902396e-68,2.9809145668254857e-56,9.933435663789554e-57
664,409600,1,32,0.0007956250730999976,7.105953261430598e-68,2.929189408239939e-56,1.0029019925139172e-56
665,230400,1,32,0.000783447778433331,6.920398413151169e-68,3.0101002590820754e-56,9.959733286879556e-57
666,66560,1,32,0.000782594621966665,6.818777062051083e-68,3.005943469688445e-56,1.0091477758887072e-56
667,164352,1,32,0.0007642508162333315,6.736850944643971e-68,2.9904377295102633e-56,1.0026645467687912e-56
668,59904,1,768,0.000993593803333331,4.482908615098658e-68,1.9492004420896416e-56,6.829686822986885e-57
669,235008,1,32,0.0007926899659333321,6.89419243636415e-68,2.9975458083079538e-56,9.885498200732139e-57
670,150528,1,32,0.0008081753451666651,6.745937197279766e-68,2.9853106959697194e-56,9.971034345737582e-57
671,158720,1,32,0.0008025478975999987,6.688273606229219e-68,2.986644290431005e-56,1.0016008799858337e-56
672,298496,1,32,0.0007887667245999978,6.924826503091773e-68,2.9700090648963136e-56,9.952972695160797e-57
673,427520,1,32,0.0007829607575999976,7.039864671650186e-68,3.0168077686599814e-56,1.0063960618819186e-56
674,253952,1,32,0.0007933798733666647,6.838154491099435e-68,2.9772261192235786e-56,1.0144013637491885e-56
675,56320,1,128,0.000745291794966665,6.647032706206704e-68,2.7592168015126466e-56,9.375110753540907e-57
676,26112,1,32,0.0007814241422666643,7.041637047187942e-68,3.0457130534485585e-56,1.0159962961346668e-56
677,69632,1,32,0.0007849556138333315,6.888100817414078e-68,2.9654352690185262e-56,9.975801500704736e-57
678,134656,1,672,0.0010543387865666655,4.608534367850038e-68,1.9306273136751055e-56,6.867275898658549e-57
679,124928,1,608,0.0008310971848666641,5.241666953863606e-68,2.232710849964794e-56,7.689502278381852e-57
680,452608,1,32,0.000778124731299998,6.906986760224453e-68,3.006120085722274e-56,1.0028593800927337e-56
681,142336,1,64,0.0007747168508333313,7.800125954058429e-68,3.1482527656564828e-56,1.0505169213328576e-56
682,52224,1,256,0.0007693606506333311,5.991789211761147e-68,2.508945118067227e-56,8.792614526790363e-57
683,340480,1,32,0.0007474507088666655,6.678180151633998e-68,2.9264841286332605e-56,9.705221187186691e-57
684,241152,1,480,0.0008783155421999975,5.180074161880535e-68,2.242121754899698e-56,7.802264227335014e-57
685,109568,1,32,0.0007791544453999974,6.668222441864935e-68,2.9603475086649355e-56,9.889954203388762e-57
686,112640,1,32,0.0007818677332999973,6.97110927690282e-68,2.9775410980830843e-56,1.0133845345393004e-56
687,484352,1,960,0.0010913543997333323,4.493088774306513e-68,1.9345890044624762e-56,6.737788852804981e-57
688,41472,1,160,0.0007713862172333311,6.452206041269114e-68,2.688416922649057e-56,9.367500224738189e-57
689,191488,1,32,0.000800004581599997,6.748028674809313e-68,3.0351259012177375e-56,1.0028777262658857e-56
690,64000,1,128,0.0007701684254666634,6.8177623285836776e-68,2.7865503228579916e-56,9.469171503515179e-57
691,141824,1,32,0.0007813368871666646,6.861843264083902e-68,2.958438934186217e-56,1.0173329813187621e-56
692,8192,1,64,0.0007593088614666654,7.480845748823969e-68,3.113481645690436e-56,1.030880221515831e-56
693,41472,1,64,0.0007647561241333314,7.541456700392914e-68,3.1385465964221948e-56,1.0394301926437707e-56
694,407552,1,288,0.0007945840558333312,6.289759885019754e-68,2.701686976638758e-56,9.118593267893315e-57
695,219648,1,608,0.0008788436317666644,5.264246704065866e-68,2.2200760786470924e-56,7.662542102491836e-57
696,48640,1,32,0.0008089302557999981,6.681845245200961e-68,2.998264314623172e-56,1.0025426031201457e-56
697,99328,1,96,0.000795390347699998,7.761152104417716e-68,3.293052510357009e-56,1.0898449328502355e-56
698,78336,1,32,0.0007693908229333326,6.726816977694642e-68,3.027035009800272e-56,9.88224469532243e-57
699,84992,1,32,0.0008144808353666652,7.0204637490226844e-68,2.94148189339808e-56,9.75573103644296e-57
700,53248,1,32,0.000789030438599999,7.228433537437496e-68,3.0226923047684546e-56,1.0295197205112037e-56
701,282624,1,32,0.0007820453582333314,6.949668012767711e-68,3.0035802958171394e-56,9.984685867548822e-57
702,264192,1,32,0.000807495220933332,7.121560829868457e-68,2.9690591192256104e-56,9.822905862488852e-57
703,41472,1,768,0.000971960946833331,4.4786391062081755e-68,1.9445645170428966e-56,6.698226800667393e-57
704,122368,1,128,0.000782548847833331,6.7966058349938615e-68,2.7667808460863714e-56,9.475873628050836e-57
705,211456,1,32,0.000786664783733331,6.989385529737842e-68,3.054162529500167e-56,9.987679612907963e-57
706,223232,1,128,0.0007653932828666644,7.1131547418755895e-68,2.8204562838593696e-56,9.573794005550273e-57
707,72704,1,32,0.0007924035341999984,6.990855846925171e-68,2.9705310898358403e-56,9.950803522573328e-57
708,182272,1,32,0.0007973471904333306,6.89820006050993e-68,2.998501258085342e-56,1.0052368135123289e-56
709,75776,1,32,0.0007874487079666651,6.523911017247955e-68,2.9736757509143905e-56,9.843746141097549e-57
710,505856,1,32,0.0007622614318666646,6.756828506761549e-68,3.0238281664522857e-56,1.0088165226893837e-56
711,38912,1,32,0.0008075722529999978,7.018798366936887e-68,3.0017917217548384e-56,1.0312811612420074e-56
712,43008,1,288,0.0008064171875999976,6.2288120810771494e-68,2.7075991671866735e-56,9.018377699325225e-57
713,164352,1,96,0.0007318681907666642,7.541257736041693e-68,3.2529765026078085e-56,1.059920269794344e-56
714,250368,1,32,0.0007966685450666647,6.934362743837206e-68,2.975324367002806e-56,9.879550211622928e-57
715,500224,1,640,0.0009074725811333311,5.294444559900106e-68,2.2696841219084396e-56,7.874802149103543e-57
716,93696,1,96,0.0007800926694333316,7.537530123002525e-68,3.2230747099698225e-56,1.0774358804539381e-56
717,75264,1,32,0.0007932724653333304,6.7921979782351095e-68,2.965317675326806e-56,1.0090797832410297e-56
718,181760,1,32,0.0007723573601333314,6.816578952969118e-68,3.0215901105065963e-56,1.0128503687240203e-56
719,313856,1,32,0.0007607137638333311,7.115270607758476e-68,2.970899185577224e-56,1.0137520440944002e-56
720,80384,1,32,0.0007736928689333305,7.149754488879494e-68,2.9719137188752537e-56,9.993388574647169e-57
721,151040,1,768,0.0010435526194666651,4.451310412935324e-68,1.949197546314068e-56,6.844528621973034e-57
722,474112,1,32,0.0007586647399666651,6.74684035470108e-68,3.0131963353272573e-56,9.907027117457993e-57
723,11776,1,64,0.0007591344935333307,7.866299705173411e-68,3.181187961729186e-56,1.0559983779752452e-56
724,130048,1,32,0.0007532035760333313,6.5892949622449764e-68,2.9714905121949067e-56,9.92310848520669e-57
725,371200,1,32,0.0007844433454666644,6.762485683754764e-68,2.9328139064704192e-56,1.0086061025096851e-56
726,468992,1,32,0.0007643090535666645,6.880602863234776e-68,2.9993083259184274e-56,1.0207269834958334e-56
727,368128,1,32,0.0007808569775666644,6.852242194766556e-68,3.0133183460690315e-56,1.0074083061125935e-56
728,422912,1,32,0.0007755198694333317,6.98708482092726e-68,3.013438392281303e-56,1.003876242209379e-56
729,93184,1,32,0.0007802015758666645,6.751339247664606e-68,3.006546952183663e-56,1.0021407965322021e-56
730,149504,1,32,0.0007860347540666646,6.806711387358758e-68,2.9893691619336925e-56,9.821168780331782e-57
731,192512,1,32,0.0008007772955333316,6.80517419930058e-68,2.9936282786176764e-56,1.0044897540883412e-56
732,311808,1,32,0.0007722926995333313,6.997332108968743e-68,2.972414911075473e-56,1.0019786305038787e-56
733,252416,1,32,0.0007716823114999972,7.145855053068033e-68,2.991458967173377e-56,1.0156323166752136e-56
734,125952,1,32,0.0007837439819333312,6.965297296840972e-68,3.0520859465749007e-56,1.0245053804640528e-56
735,291840,1,32,0.0007914497147999982,6.793119235458387e-68,2.9548554164917633e-56,9.84080785002078e-57
736,138240,1,32,0.0007351147285999978,6.8805675097275065e-68,2.9751337446242494e-56,9.663193154234921e-57
737,136704,1,32,0.0007501877219333309,6.863146441231423e-68,2.981785635629015e-56,1.0051221652260865e-56
738,48640,1,64,0.0007569670295999982,7.419659976082961e-68,3.107728997502452e-56,1.0463465568859095e-56
739,207360,1,32,0.000789167102499997,7.19920415002649e-68,3.046616461584394e-56,1.0417682691793532e-56
740,187904,1,32,0.0007717612647333312,6.713303608246731e-68,3.000693242705711e-56,1.0047928053182272e-56
741,196096,1,992,0.0010787202072666644,4.409816141697266e-68,1.9327012973860155e-56,6.875243949450649e-57
742,47104,1,192,0.0007451574625333305,6.068501231479193e-68,2.5721316064331704e-56,8.854807411050603e-57
743,44544,1,32,0.0008012443368666644,6.840448122009919e-68,3.024386931084591e-56,1.0004974401395937e-56
744,78336,1,384,0.000831408697766665,5.521194279608245e-68,2.3417746210938914e-56,7.842068299851533e-57
745,200192,1,32,0.0007649368735666647,6.96783735899152e-68,2.9689594318048972e-56,1.0244998329080827e-56
746,210432,1,384,0.000814603410433331,5.58857622072999e-68,2.3408075891170216e-56,8.166826932822298e-57
747,60928,1,768,0.0010435137411999985,4.442116474718926e-68,1.9386924223244136e-56,6.807862219398691e-57
748,163328,1,32,0.0007686745729666648,6.919355070271243e-68,2.962852389651032e-56,1.007772914801259e-56
749,18944,1,64,0.000741018673833331,7.42354415279334e-68,3.102860460891956e-56,1.0375638851475997e-56
750,211456,1,128,0.0007751707506999978,6.793238218695985e-68,2.7856537938788076e-56,9.338963908267564e-57
751,111104,1,32,0.0007494920893333315,7.119454239084252e-68,2.989334037290249e-56,9.930945280926516e-57
752,492544,1,32,0.0007630254187666642,6.766716180773514e-68,2.962174698603248e-56,1.001455790888218e-56
753,316928,1,896,0.0010422433873333312,4.492863937515797e-68,1.949276138765731e-56,6.723358057927601e-57
754,369152,1,32,0.0007762165748666652,7.075132350200648e-68,3.0210216897508504e-56,1.0021086027264533e-56
755,76800,1,32,0.0008000723415333311,6.605412964540277e-68,2.999794390644997e-56,9.877599661683117e-57
756,99328,1,704,0.0010159231562999983,4.398749651887443e-68,1.943716001944784e-56,6.778029020546076e-57
757,75776,1,128,0.0007668715765999976,6.5538888710625555e-68,2.7633453901999645e-56,9.428843897242829e-57
758,17920,1,768,0.0009771402907999985,4.712011536926908e-68,1.9682267994095656e-56,6.905348375041786e-57
759,15872,1,640,0.0008877939534999975,5.3986221911887085e-68,2.2786589540785126e-56,7.897642842202371e-57
760,124928,1,32,0.0007713469163999984,6.864752462024853e-68,2.94615117559771e-56,9.992009983760189e-57
